project_id,snapshot_month,ministry,sector,implementing_agency,state,original_cost_cr,planned_duration_months,elapsed_months,physical_progress_pct,financial_progress_pct,expenditure_cr,milestones_total,milestones_delayed,project_status,final_cost_cr,actual_duration_months,cost_overrun,time_overrun
PRJ-0549,2025-05,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,20,13.54,15.05,369.02,16,2,Delayed,2488.18,71,0,0
PRJ-0549,2025-10,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,25,19.73,22.69,548.15,16,3,Delayed,2488.18,71,0,0
PRJ-0549,2026-08,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,35,33.13,36.45,899.89,16,4,Delayed,2488.18,71,0,0
PRJ-0549,2026-10,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,37,37.72,43.31,1055.93,16,3,Delayed,2488.18,71,0,0
PRJ-0549,2027-02,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,41,41.28,44.84,1109.13,16,5,Delayed,2488.18,71,0,0
PRJ-0549,2028-02,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,53,55.12,65.18,1581.38,16,6,Delayed,2488.18,71,0,0
PRJ-0549,2028-03,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,54,56.13,65.18,1628.36,16,5,Delayed,2488.18,71,0,0
PRJ-0549,2028-10,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,61,66.64,79.12,1962.24,16,5,Delayed,2488.18,71,0,0
PRJ-0549,2028-11,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,62,73.43,80.33,1975.3,16,5,Delayed,2488.18,71,0,0
PRJ-0549,2028-12,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,63,75.4,86.34,2141.55,16,8,Critical,2488.18,71,0,0
PRJ-0549,2029-01,Ministry of Railways,Railways,CRIS,Maharashtra,2303.74,65,64,75.4,86.34,2110.99,16,7,Critical,2488.18,71,0,0
PRJ-0550,2023-04,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,21,28.92,29.7,574.32,23,0,Ongoing,1987.23,73,0,0
PRJ-0550,2023-07,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,24,33.84,32.69,634.9,23,0,Ongoing,1987.23,73,0,0
PRJ-0550,2023-08,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,25,36.1,35.32,708.24,23,0,Ongoing,1987.23,73,0,0
PRJ-0550,2023-09,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,26,40.31,40.14,790.23,23,1,Ongoing,1987.23,73,0,0
PRJ-0550,2024-02,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,31,48.41,46.96,918.18,23,0,Ongoing,1987.23,73,0,0
PRJ-0550,2024-05,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,34,53.91,53.79,1065.11,23,1,Ongoing,1987.23,73,0,0
PRJ-0550,2024-10,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,39,68.16,67.39,1350.84,23,0,Ongoing,1987.23,73,0,0
PRJ-0550,2025-02,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,43,72.69,72.82,1429.35,23,0,Ongoing,1987.23,73,0,0
PRJ-0550,2025-09,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,50,79.84,75.64,1466.46,23,0,Ongoing,1987.23,73,0,0
PRJ-0550,2026-03,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,56,91.54,92.53,1834.78,23,0,Ongoing,1987.23,73,0,0
PRJ-0550,2026-06,Ministry of Railways,Railways,DFCCIL,Telangana,1917.72,69,59,91.54,92.53,1851.1,23,0,Ongoing,1987.23,73,0,0
PRJ-0551,2021-07,Ministry of Power,Power,NHPC,Punjab,531.93,32,5,6.35,10.44,75.94,8,1,Ongoing,729.95,40,1,1
PRJ-0551,2022-02,Ministry of Power,Power,NHPC,Punjab,531.93,32,12,14.35,23.17,169.21,8,2,Delayed,729.95,40,1,1
PRJ-0551,2022-04,Ministry of Power,Power,NHPC,Punjab,531.93,32,14,15.07,24.41,173.98,8,2,Critical,729.95,40,1,1
PRJ-0551,2022-05,Ministry of Power,Power,NHPC,Punjab,531.93,32,15,20.46,29.15,208.58,8,2,Delayed,729.95,40,1,1
PRJ-0551,2022-08,Ministry of Power,Power,NHPC,Punjab,531.93,32,18,20.69,29.15,213.77,8,2,Critical,729.95,40,1,1
PRJ-0551,2023-01,Ministry of Power,Power,NHPC,Punjab,531.93,32,23,35.5,53.93,387.47,8,3,Critical,729.95,40,1,1
PRJ-0552,2023-05,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Chhattisgarh,87.51,35,1,7.21,6.93,6.08,11,0,Ongoing,90.04,35,0,0
PRJ-0552,2023-12,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Chhattisgarh,87.51,35,8,20.91,19.74,17.68,11,0,Ongoing,90.04,35,0,0
PRJ-0552,2024-05,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Chhattisgarh,87.51,35,13,36.85,37.75,33.71,11,0,Ongoing,90.04,35,0,0
PRJ-0552,2024-07,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Chhattisgarh,87.51,35,15,47.61,45.85,40.84,11,0,Ongoing,90.04,35,0,0
PRJ-0552,2025-04,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Chhattisgarh,87.51,35,24,78.96,81.34,73.12,11,0,Ongoing,90.04,35,0,0
PRJ-0552,2025-08,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Chhattisgarh,87.51,35,28,87.22,85.39,75.15,11,0,Ongoing,90.04,35,0,0
PRJ-0552,2025-10,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Chhattisgarh,87.51,35,30,91.96,93.23,83.84,11,0,Ongoing,90.04,35,0,0
PRJ-0552,2025-12,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Chhattisgarh,87.51,35,32,97.88,100.0,87.55,11,0,Ongoing,90.04,35,0,0
PRJ-0552,2026-02,Ministry of Road Transport and Highways,Roads and Highways,NHIDCL,Chhattisgarh,87.51,35,34,99.01,100.0,89.69,11,0,Ongoing,90.04,35,0,0
PRJ-0553,2022-07,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Telangana,153.51,36,2,7.64,9.22,15.77,9,0,Ongoing,173.9,35,1,0
PRJ-0553,2023-01,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Telangana,153.51,36,8,15.67,21.92,38.25,9,0,Ongoing,173.9,35,1,0
PRJ-0553,2023-03,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Telangana,153.51,36,10,21.12,28.46,49.57,9,0,Ongoing,173.9,35,1,0
PRJ-0553,2023-09,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Telangana,153.51,36,16,39.82,51.16,87.95,9,1,Ongoing,173.9,35,1,0
PRJ-0553,2023-10,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Telangana,153.51,36,17,41.16,56.47,98.52,9,0,Ongoing,173.9,35,1,0
PRJ-0553,2024-02,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Telangana,153.51,36,21,57.49,81.49,142.3,9,1,Ongoing,173.9,35,1,0
PRJ-0553,2024-05,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Telangana,153.51,36,24,65.37,81.49,138.69,9,1,Ongoing,173.9,35,1,0
PRJ-0554,2024-02,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IPA,Kerala,59.09,31,3,10.28,10.06,5.83,15,0,Ongoing,58.2,34,0,0
PRJ-0554,2024-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IPA,Kerala,59.09,31,4,12.24,12.72,7.38,15,0,Ongoing,58.2,34,0,0
PRJ-0554,2024-09,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IPA,Kerala,59.09,31,10,33.06,31.18,17.99,15,0,Ongoing,58.2,34,0,0
PRJ-0554,2024-12,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IPA,Kerala,59.09,31,13,43.41,43.81,25.45,15,0,Ongoing,58.2,34,0,0
PRJ-0554,2025-01,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IPA,Kerala,59.09,31,14,49.55,50.39,29.46,15,0,Ongoing,58.2,34,0,0
PRJ-0554,2025-09,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IPA,Kerala,59.09,31,22,82.46,79.37,46.03,15,0,Ongoing,58.2,34,0,0
PRJ-0554,2025-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IPA,Kerala,59.09,31,24,86.58,85.56,49.31,15,1,Ongoing,58.2,34,0,0
PRJ-0555,2023-08,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,1,6.92,6.51,46.75,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2023-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,4,9.65,9.14,65.2,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2024-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,8,14.99,14.67,101.79,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2024-06,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,11,19.78,19.52,136.25,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2024-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,16,32.68,32.3,228.51,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2024-12,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,17,32.94,32.3,223.42,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2025-04,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,21,44.95,45.28,320.16,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2025-07,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,24,55.53,56.82,397.56,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2025-08,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,25,57.87,56.82,399.27,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2025-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,28,65.09,62.38,443.73,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2026-01,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,30,71.6,67.8,468.31,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2026-04,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,33,80.9,82.25,573.53,16,1,Ongoing,711.92,50,0,0
PRJ-0555,2026-06,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,35,80.9,83.02,575.37,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2026-09,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,38,85.64,83.02,596.5,16,0,Ongoing,711.92,50,0,0
PRJ-0555,2027-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,44,97.46,96.21,679.38,16,1,Ongoing,711.92,50,0,0
PRJ-0555,2027-06,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,Cochin Shipyard,Rajasthan,685.3,50,47,97.46,96.34,673.76,16,0,Ongoing,711.92,50,0,0
PRJ-0556,2023-05,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,119.74,32,1,7.53,7.11,9.33,16,0,Ongoing,130.22,34,0,0
PRJ-0556,2024-02,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,119.74,32,10,31.03,29.97,39.0,16,0,Ongoing,130.22,34,0,0
PRJ-0556,2024-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,119.74,32,11,34.84,33.34,43.14,16,0,Ongoing,130.22,34,0,0
PRJ-0556,2024-07,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,119.74,32,15,50.85,51.48,67.47,16,0,Ongoing,130.22,34,0,0
PRJ-0556,2024-10,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,119.74,32,18,68.91,66.8,86.5,16,1,Ongoing,130.22,34,0,0
PRJ-0556,2025-06,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,119.74,32,26,89.33,85.26,112.1,16,0,Ongoing,130.22,34,0,0
PRJ-0557,2021-03,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,2,7.75,7.88,95.59,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2021-05,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,4,9.01,8.61,105.21,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2021-10,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,9,14.65,14.44,172.41,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2021-11,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,10,16.03,15.89,190.09,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2022-03,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,14,22.05,22.86,270.32,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2023-03,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,26,48.51,47.2,571.37,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2023-07,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,30,56.92,57.96,712.52,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2023-09,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,32,60.5,58.01,704.75,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2023-11,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,34,68.64,71.2,855.34,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2024-04,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,39,81.21,80.71,981.46,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2024-12,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,47,89.95,87.31,1047.97,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2025-04,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,51,89.95,91.39,1087.96,14,1,Ongoing,1217.54,60,0,0
PRJ-0557,2025-05,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,52,94.38,95.55,1145.91,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2025-07,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,54,97.74,97.19,1186.19,14,0,Ongoing,1217.54,60,0,0
PRJ-0557,2025-11,Ministry of Railways,Railways,DFCCIL,Assam,1184.28,59,58,97.74,97.19,1190.43,14,0,Ongoing,1217.54,60,0,0
PRJ-0558,2023-10,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,2,5.84,6.22,12.17,9,1,Ongoing,197.14,39,0,1
PRJ-0558,2023-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,3,5.99,6.55,12.81,9,1,Ongoing,197.14,39,0,1
PRJ-0558,2024-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,7,12.88,13.88,26.77,9,1,Ongoing,197.14,39,0,1
PRJ-0558,2024-05,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,9,14.56,17.18,33.19,9,1,Delayed,197.14,39,0,1
PRJ-0558,2024-06,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,10,19.78,21.91,43.14,9,1,Delayed,197.14,39,0,1
PRJ-0558,2024-07,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,11,20.78,24.23,47.01,9,1,Delayed,197.14,39,0,1
PRJ-0558,2024-08,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,12,21.21,25.03,49.78,9,1,Delayed,197.14,39,0,1
PRJ-0558,2024-09,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,13,25.05,29.41,57.31,9,2,Delayed,197.14,39,0,1
PRJ-0558,2025-01,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,17,39.3,45.42,89.12,9,2,Delayed,197.14,39,0,1
PRJ-0558,2025-02,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,18,43.42,49.22,94.34,9,2,Delayed,197.14,39,0,1
PRJ-0558,2025-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,19,45.61,51.08,99.35,9,3,Delayed,197.14,39,0,1
PRJ-0558,2025-04,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,20,49.73,57.25,113.41,9,2,Delayed,197.14,39,0,1
PRJ-0558,2025-08,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,24,60.87,72.41,141.13,9,3,Delayed,197.14,39,0,1
PRJ-0558,2025-09,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,25,68.23,77.33,149.59,9,4,Critical,197.14,39,0,1
PRJ-0558,2025-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,27,68.23,77.33,148.65,9,3,Critical,197.14,39,0,1
PRJ-0558,2025-12,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Delhi,182.37,28,28,75.03,87.51,171.39,9,5,Critical,197.14,39,0,1
PRJ-0559,2024-05,Ministry of Railways,Railways,IRCON,Haryana,1142.61,59,5,7.66,8.71,101.02,29,0,Ongoing,1156.77,68,0,1
PRJ-0559,2025-02,Ministry of Railways,Railways,IRCON,Haryana,1142.61,59,14,15.87,19.28,219.85,29,2,Ongoing,1156.77,68,0,1
PRJ-0559,2025-05,Ministry of Railways,Railways,IRCON,Haryana,1142.61,59,17,16.26,19.28,216.89,29,2,Ongoing,1156.77,68,0,1
PRJ-0559,2027-04,Ministry of Railways,Railways,IRCON,Haryana,1142.61,59,40,40.9,49.74,575.71,29,6,Delayed,1156.77,68,0,1
PRJ-0559,2028-09,Ministry of Railways,Railways,IRCON,Haryana,1142.61,59,57,57.25,56.7,657.02,29,8,Critical,1156.77,68,0,1
PRJ-0560,2022-07,Ministry of Housing and Urban Affairs,Urban Development,MMRDA,Kerala,124.3,35,3,10.25,10.26,11.77,17,0,Ongoing,118.08,36,0,0
PRJ-0560,2022-08,Ministry of Housing and Urban Affairs,Urban Development,MMRDA,Kerala,124.3,35,4,12.24,12.72,15.12,17,0,Ongoing,118.08,36,0,0
PRJ-0560,2023-01,Ministry of Housing and Urban Affairs,Urban Development,MMRDA,Kerala,124.3,35,9,23.01,21.93,25.18,17,0,Ongoing,118.08,36,0,0
PRJ-0560,2023-05,Ministry of Housing and Urban Affairs,Urban Development,MMRDA,Kerala,124.3,35,13,36.86,37.66,43.83,17,0,Ongoing,118.08,36,0,0
PRJ-0560,2023-06,Ministry of Housing and Urban Affairs,Urban Development,MMRDA,Kerala,124.3,35,14,42.78,43.98,51.81,17,0,Ongoing,118.08,36,0,0
PRJ-0560,2023-08,Ministry of Housing and Urban Affairs,Urban Development,MMRDA,Kerala,124.3,35,16,53.51,53.09,61.88,17,1,Ongoing,118.08,36,0,0
PRJ-0560,2023-09,Ministry of Housing and Urban Affairs,Urban Development,MMRDA,Kerala,124.3,35,17,53.51,53.09,61.76,17,0,Ongoing,118.08,36,0,0
PRJ-0560,2024-06,Ministry of Housing and Urban Affairs,Urban Development,MMRDA,Kerala,124.3,35,26,85.13,81.47,94.38,17,0,Ongoing,118.08,36,0,0
PRJ-0560,2024-09,Ministry of Housing and Urban Affairs,Urban Development,MMRDA,Kerala,124.3,35,29,89.43,85.03,99.62,17,0,Ongoing,118.08,36,0,0
PRJ-0560,2024-12,Ministry of Housing and Urban Affairs,Urban Development,MMRDA,Kerala,124.3,35,32,90.39,89.68,102.75,17,0,Ongoing,118.08,36,0,0
PRJ-0561,2021-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,269.43,33,3,4.51,6.15,19.04,8,1,Ongoing,307.37,51,1,1
PRJ-0561,2022-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,269.43,33,7,6.76,9.38,28.08,8,1,Delayed,307.37,51,1,1
PRJ-0561,2022-06,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,269.43,33,10,10.61,16.24,49.5,8,2,Delayed,307.37,51,1,1
PRJ-0561,2022-11,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,269.43,33,15,17.64,23.38,71.18,8,2,Delayed,307.37,51,1,1
PRJ-0561,2023-03,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,269.43,33,19,22.33,30.1,90.65,8,2,Critical,307.37,51,1,1
PRJ-0561,2023-09,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,269.43,33,25,44.69,65.9,202.43,8,5,Critical,307.37,51,1,1
PRJ-0561,2023-10,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,269.43,33,26,45.59,65.9,202.07,8,4,Critical,307.37,51,1,1
PRJ-0561,2023-12,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,269.43,33,28,45.59,71.53,218.78,8,3,Critical,307.37,51,1,1
PRJ-0561,2024-02,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,269.43,33,30,55.22,79.58,238.02,8,5,Critical,307.37,51,1,1
PRJ-0561,2024-04,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,IWAI,Tamil Nadu,269.43,33,32,55.22,84.69,253.1,8,4,Critical,307.37,51,1,1
PRJ-0562,2022-07,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Assam,489.31,50,8,5.98,8.1,55.27,25,2,Ongoing,700.41,68,1,1
PRJ-0562,2022-12,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Assam,489.31,50,13,8.63,11.86,80.93,25,3,Delayed,700.41,68,1,1
PRJ-0562,2023-05,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Assam,489.31,50,18,13.91,21.19,146.77,25,4,Delayed,700.41,68,1,1
PRJ-0562,2023-10,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Assam,489.31,50,23,19.02,30.57,210.8,25,5,Delayed,700.41,68,1,1
PRJ-0562,2023-11,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Assam,489.31,50,24,19.99,30.57,214.07,25,6,Critical,700.41,68,1,1
PRJ-0562,2024-02,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Assam,489.31,50,27,21.96,30.57,209.83,25,9,Critical,700.41,68,1,1
PRJ-0562,2025-11,Ministry of Road Transport and Highways,Roads and Highways,State PWD,Assam,489.31,50,48,55.42,89.5,623.08,25,15,Critical,700.41,68,1,1
PRJ-0563,2023-05,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,1,7.74,7.63,13.53,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2023-07,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,3,11.16,11.19,20.13,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2023-08,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,4,13.37,13.57,24.13,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2023-10,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,6,17.81,17.7,31.99,7,1,Ongoing,180.64,32,0,0
PRJ-0563,2023-11,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,7,20.57,19.9,34.94,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2024-01,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,9,29.37,30.32,54.69,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2024-04,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,12,43.8,42.14,74.78,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2024-07,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,15,56.01,53.72,97.21,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2024-08,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,16,64.59,63.48,114.38,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2024-12,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,20,80.79,77.99,139.66,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2025-01,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,21,81.3,82.16,144.62,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2025-05,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,25,87.85,90.5,158.9,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2025-06,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,26,94.55,95.35,170.53,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2025-09,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,29,100.0,95.37,170.99,7,0,Ongoing,180.64,32,0,0
PRJ-0563,2025-10,Ministry of Power,Power,POWERGRID,Maharashtra,180.68,30,30,100.0,95.37,170.35,7,0,Ongoing,180.64,32,0,0
PRJ-0564,2022-01,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Rajasthan,708.59,53,4,8.24,10.34,109.47,26,0,Ongoing,1058.05,60,1,1
PRJ-0564,2022-04,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Rajasthan,708.59,53,7,10.02,14.19,149.98,26,0,Ongoing,1058.05,60,1,1
PRJ-0564,2023-05,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Rajasthan,708.59,53,20,31.73,44.8,466.94,26,1,Ongoing,1058.05,60,1,1
PRJ-0564,2023-08,"Ministry of Ports, Shipping and Waterways",Shipping and Ports,JNPT,Rajasthan,708.59,53,23,37.55,50.19,516.01,26,3,Ongoing,1058.05,60,1,1
PRJ-0565,2022-04,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Tamil Nadu,41.14,31,2,8.86,8.5,3.54,15,0,Ongoing,41.93,33,0,0
PRJ-0565,2022-05,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Tamil Nadu,41.14,31,3,10.35,10.37,4.23,15,0,Ongoing,41.93,33,0,0
PRJ-0565,2022-08,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Tamil Nadu,41.14,31,6,18.47,18.91,7.99,15,0,Ongoing,41.93,33,0,0
PRJ-0565,2022-09,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Tamil Nadu,41.14,31,7,21.53,20.33,8.51,15,0,Ongoing,41.93,33,0,0
PRJ-0565,2022-11,Ministry of Housing and Urban Affairs,Urban Development,NBCC,Tamil Nadu,41.14,31,9,28.93,29.58,12.05,15,0,Ongoing,41.93,33,0,0
